,,,"Lanark, County [Census division], Ontario",,,,,,"Ontario [Province]"
"Topic","Characteristics","Note","Total","Flag_Total","Male","Flag_Male","Female","Flag_Female","Total","Flag_Total","Male","Flag_Male","Female","Flag_Female"
"Major field of study - Classification of Instructional Programs (CIP) 2016","    23. English language and literature/letters",,     255,,      70,,     180,,   73110,,   20225,,   52885,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    24. Liberal arts and sciences; general studies and humanities",,     140,,      50,,      85,,   72145,,   24330,,   47815,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    30A Interdisciplinary humanities",153,      15,,       0,,      10,,    1665,,     615,,    1045,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    38. Philosophy and religious studies",,      60,,      20,,      40,,   17755,,    9925,,    7830,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    39. Theology and religious vocations",,      90,,      50,,      35,,   19390,,   11790,,    7605,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    54. History",,     175,,      85,,      90,,   42315,,   21735,,   20585,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    55. French language and literature/letters",,      15,,       0,,      20,,   11075,,    1415,,    9655,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Social and behavioural sciences and law",,    2935,,     735,,    2205,,  648285,,  207200,,  441085,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    05. Area; ethnic; cultural; gender; and group studies",,      35,,       0,,      25,,    8630,,    1785,,    6845,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    09. Communication; journalism and related programs",,     250,,      80,,     170,,   67115,,   26015,,   41105,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    19. Family and consumer sciences/human sciences",,     840,,      70,,     770,,  111550,,    8405,,  103145,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    22. Legal professions and studies",,     475,,     105,,     375,,  108895,,   34250,,   74650,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    30B Interdisciplinary social and behavioural sciences",154,     125,,      10,,     115,,   12875,,    2705,,   10170,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    42. Psychology",,     375,,      85,,     285,,   93770,,   21045,,   72725,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    45. Social sciences",,     840,,     380,,     465,,  245445,,  113000,,  132445,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Business; management and public administration",,    3735,,    1100,,    2635,, 1026975,,  414425,,  612550,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    30.16 Accounting and computer science",,      15,,      10,,       0,,    2225,,     715,,    1510,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    44. Public administration and social service professions",,     550,,      70,,     475,,   88130,,   16590,,   71540,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    52. Business; management; marketing and related support services",,    3175,,    1020,,    2150,,  936620,,  397120,,  539500,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Physical and life sciences and technologies",,     620,,     290,,     330,,  190235,,   88535,,  101700,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    26. Biological and biomedical sciences",,     340,,     125,,     210,,   84580,,   33150,,   51425,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    30.01 Biological and physical sciences",,     130,,      80,,      50,,   41255,,   18020,,   23240,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    30C Other interdisciplinary physical and life sciences",155,      10,,       0,,      10,,    3135,,     975,,    2165,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    40. Physical sciences",,     115,,      75,,      35,,   52490,,   33175,,   19310,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    41. Science technologies/technicians",,      45,,      15,,      30,,    8775,,    3215,,    5555,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Mathematics; computer and information sciences",,     865,,     530,,     330,,  252275,,  162360,,   89915,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    11. Computer and information sciences and support services",,     635,,     435,,     200,,  198775,,  136120,,   62655,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    25. Library science",,     105,,      25,,      80,,   10755,,    1765,,    8995,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    27. Mathematics and statistics",,      90,,      50,,      45,,   38160,,   21440,,   16720,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    30D Interdisciplinary mathematics; computer and information sciences",156,      35,,      25,,      10,,    4580,,    3030,,    1550,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Architecture; engineering; and related technologies",,    5060,,    4600,,     460,,  878300,,  779075,,   99225,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    04. Architecture and related services",,     155,,      90,,      70,,   42115,,   27365,,   14745,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    14. Engineering",,     560,,     485,,      75,,  266040,,  211240,,   54800,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    15. Engineering technologies and engineering-related fields",,    1245,,    1070,,     170,,  178830,,  160160,,   18675,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    30.12 Historic preservation and conservation",,       0,,       0,,       0,,     140,,      25,,     115,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    46. Construction trades",,    1215,,    1165,,      50,,  141515,,  138160,,    3360,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    47. Mechanic and repair technologies/technicians",,    1435,,    1365,,      70,,  162855,,  158770,,    4080,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    48. Precision production",,     450,,     420,,      30,,   86805,,   83355,,    3450,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Agriculture; natural resources and conservation",,     725,,     470,,     260,,   82775,,   49710,,   33065,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    01. Agriculture; agriculture operations and related sciences",,     465,,     290,,     180,,   50160,,   30065,,   20095,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    03. Natural resources and conservation",,     255,,     180,,      80,,   32615,,   19650,,   12965,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Health and related fields",,    3700,,     515,,    3180,,  664880,,  133665,,  531220,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    31. Parks; recreation; leisure and fitness studies",,     355,,     190,,     170,,   58160,,   27950,,   30205,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    51. Health professions and related programs",,    3325,,     315,,    3010,,  589085,,   96720,,  492365,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    60. Dental; medical and veterinary residency programs",,      15,,      10,,       0,,   17640,,    8990,,    8645,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Personal; protective and transportation services",,    1830,,     970,,     855,,  259400,,  129985,,  129415,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    12. Personal and culinary services",,     950,,     245,,     705,,  137250,,   36225,,  101030,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    28. Military science; leadership and operational art",,      40,,      40,,       0,,    1685,,    1405,,     280,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    29. Military technologies and applied sciences",,      20,,      20,,       0,,    1415,,    1270,,     145,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    43. Security and protective services",,     530,,     395,,     135,,   77190,,   52840,,   24345,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    49. Transportation and materials moving",,     295,,     275,,      20,,   41855,,   38245,,    3610,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Other",,      10,,       0,,      10,,    1125,,     220,,     900,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    30.99 Multidisciplinary/interdisciplinary studies; other",,      10,,       0,,      10,,    1125,,     225,,     900,
